unique_id,painting,emotional_intensity,evokes_sombre,evokes_content,evokes_calm,evokes_uneasy,prominent_colour_count,prominent_object_count,place_bedroom,place_office,place_living_room,place_dining_room,view_friends,view_family,view_coworkers,view_by_yourself,like_fall,like_winter,like_spring,like_summer,monetary_value,text_clock_feels,text_clock_food,text_clock_music,text_starry_feels,text_starry_food,text_starry_music,text_lilies_feels,text_lilies_food,text_lilies_music
292,The Starry Night,10,1,5,5,1,4,3,0,1,1,1,1,1,0,1,0,1,1,0,1000.0,0.010236724248240563,0.002229654403567447,0.09423076923076926,0.03624627606752731,0.003468208092485549,0.08164165931156223,0.08516063233044364,0.1308411214953271,0.10116229014205769
293,The Starry Night,9,2,4,5,1,3,20,0,0,1,0,1,1,0,1,1,1,0,0,150.0,0.0,0.026755852842809364,0.0034615384615384616,0.010923535253227408,0.006936416184971098,0.00176522506619594,0.06374298827129016,0.010514018691588784,0.003013344812742144
295,The Starry Night,4,3,3,4,2,3,4,0,0,1,1,0,0,1,0,1,0,1,0,50.0,0.001599488163787588,0.021181716833890748,0.0003846153846153846,0.007944389275074478,0.03583815028901734,0.0057369814651368044,0.0030596634370219276,0.009345794392523364,0.021523891519586738
296,The Starry Night,4,3,4,4,2,4,4,0,1,1,1,1,1,1,1,0,1,0,1,1000.0,0.006078055022392834,0.005574136008918618,0.0973076923076923,0.054121151936444886,0.004624277456647399,0.06443071491615181,0.06629270780214176,0.012850467289719626,0.05854498493327593
297,The Starry Night,6,2,4,3,2,3,2,0,1,0,0,1,1,0,0,0,0,0,1,70.0,0.001599488163787588,0.04013377926421405,0.02846153846153846,0.006454816285998014,0.13872832369942195,0.02471315092674316,0.009688934217236104,0.06191588785046728,0.055101162290142044
298,The Starry Night,8,2,3,4,2,4,7,0,1,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.002229654403567447,0.04038461538461538,0.0,0.003468208092485549,0.07193292144748456,0.001529831718510964,0.13668224299065418,0.07705553164012055
302,The Starry Night,10,4,4,5,1,3,6,0,1,1,0,1,1,0,1,0,0,0,1,100000000.0,0.006078055022392834,0.0,0.008846153846153844,0.06703078450844091,0.0023121387283236996,0.013680494263018535,0.13819479857215705,0.002336448598130841,0.022815325010761937
304,The Starry Night,8,4,3,5,2,4,4,0,1,1,1,1,1,0,1,1,0,1,1,1500.0,0.007357645553422904,0.0011148272017837235,0.0,0.08391261171797419,0.0011560693641618498,0.0,0.17440081591024986,0.016355140186915886,0.0012914334911752045
306,The Starry Night,7,3,2,2,5,3,5,0,1,0,0,1,1,1,1,0,1,0,0,50.0,0.001599488163787588,0.010033444816053512,0.05961538461538462,0.018371400198609732,0.025433526011560695,0.03353927625772287,0.07343192248852626,0.02570093457943925,0.023676280671545414
307,The Starry Night,10,5,5,5,5,10,9,1,0,0,0,0,0,0,1,0,1,0,0,100000000000.0,0.005118362124120281,0.041248606465997775,0.0003846153846153846,0.057100297914597815,0.013872832369942197,0.0057369814651368044,0.07751147373788883,0.02803738317757009,0.024537236332328884
308,The Starry Night,5,3,3,2,3,3,2,0,0,1,0,0,0,1,0,0,0,0,1,10000.0,0.005118362124120281,0.016722408026755852,0.014615384615384615,0.06454816285998015,0.016184971098265895,0.04192409532215358,0.13513513513513511,0.02920560747663551,0.05294877313818338
310,The Starry Night,8,3,4,5,2,3,2,0,0,0,1,0,0,0,1,0,1,0,0,150.0,0.0,0.005574136008918618,0.0019230769230769232,0.0,0.004624277456647399,0.007502206531332745,0.00407955124936257,0.012850467289719626,0.034438226431338786
311,The Starry Night,5,2,4,4,4,2,2,0,0,0,0,1,1,0,0,0,1,0,0,100000.0,0.020793346129238645,0.0,0.022307692307692306,0.044190665342601784,0.0011560693641618498,0.035304501323918804,0.04640489546149924,0.02219626168224299,0.03616013775290572
312,The Starry Night,6,2,3,2,4,3,2,0,1,1,0,1,0,1,0,0,1,0,0,5000.0,0.0,0.002229654403567447,0.0015384615384615385,0.010923535253227408,0.003468208092485549,0.00088261253309797,0.06374298827129016,0.1308411214953271,0.014636246233318984
314,The Starry Night,7,1,5,5,1,3,3,1,1,1,0,1,1,0,1,0,1,0,1,1000.0,0.0003198976327575176,0.002229654403567447,0.016538461538461537,0.011420059582919563,0.003468208092485549,0.04015887025595764,0.06629270780214176,0.1308411214953271,0.03271631510977184
316,The Starry Night,9,4,4,4,3,3,3,0,0,1,0,1,1,1,1,0,1,0,0,2000.0,0.0,0.0011148272017837235,0.002692307692307692,0.0004965243296921549,0.0,0.007943512797881731,0.0005099439061703213,0.011682242990654205,0.021523891519586738
317,The Starry Night,3,2,4,3,2,7,17,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.005118362124120281,0.002229654403567447,0.008846153846153846,0.05660377358490566,0.003468208092485549,0.014563106796116505,0.06884242733299337,0.1308411214953271,0.013775290572535515
318,The Starry Night,8,4,3,4,2,3,3,0,0,0,0,1,0,0,0,1,0,1,0,50.0,0.005118362124120281,0.0,0.011538461538461539,0.06405163853028799,0.0,0.02912621359223301,0.12799592044875063,0.005841121495327103,0.023676280671545417
319,The Starry Night,9,1,5,5,1,5,3,0,0,0,0,1,0,0,0,0,0,0,1,250.0,0.0012795905310300703,0.004459308807134894,0.007692307692307693,0.003972194637537239,0.0,0.004854368932038835,0.002039775624681285,0.002336448598130841,0.005596211795092553
321,The Starry Night,8,3,4,4,3,3,3,0,0,1,1,1,0,0,0,0,1,0,0,80.0,0.0003198976327575176,0.005574136008918618,0.0011538461538461537,0.0,0.004624277456647399,0.0052956751985878195,0.005609382967873534,0.012850467289719626,0.02195436934997847
323,The Starry Night,9,2,5,4,2,5,3,0,1,0,0,1,1,1,1,0,1,0,0,20000000.0,0.006397952655150352,0.008918617614269788,0.06615384615384615,0.007944389275074478,0.005780346820809248,0.03706972639011474,0.024477307496175424,0.018691588785046728,0.032285837279380114
326,The Starry Night,9,4,4,4,4,5,1,0,0,1,1,1,1,0,1,1,1,1,1,1000.0,0.0,0.0,0.0,0.011916583912611717,0.0,0.0,0.06425293217746048,0.002336448598130841,0.00043047783039173483
327,The Starry Night,4,2,3,3,2,4,5,0,0,1,1,1,1,0,0,0,1,0,0,60.0,0.0,0.0033444816053511705,0.002307692307692308,0.010923535253227408,0.0,0.008826125330979701,0.06374298827129016,0.003504672897196261,0.024537236332328884
328,The Starry Night,5,2,4,4,2,3,2,0,0,1,0,1,0,0,0,0,0,0,1,10.0,0.001599488163787588,0.002229654403567447,0.0003846153846153846,0.018371400198609732,0.0,0.00176522506619594,0.029576746557878633,0.0011682242990654205,0.0008609556607834697
329,The Starry Night,7,2,5,4,2,6,8,0,1,0,0,1,1,0,0,0,0,0,1,100000.0,0.0,0.0,0.0003846153846153846,0.0004965243296921549,0.0,0.00088261253309797,0.0030596634370219276,0.010514018691588784,0.00043047783039173483
332,The Starry Night,7,1,4,4,1,2,4,0,1,0,0,1,1,0,0,0,0,0,1,100.0,0.005118362124120281,0.010033444816053512,0.0,0.05312810327706058,0.025433526011560695,0.001323918799646955,0.06425293217746048,0.02570093457943925,0.017219113215669393
333,The Starry Night,9,2,4,5,2,4,14,0,0,1,1,1,1,0,0,0,1,1,0,1200.0,0.010876519513755598,0.0,0.02692307692307692,0.03277060575968223,0.008092485549132947,0.03662842012356576,0.046404895461499236,0.002336448598130841,0.043047783039173476
334,The Starry Night,1,1,1,3,1,4,3,0,0,0,0,1,1,0,1,0,1,0,0,30.0,0.022072936660268713,0.0011148272017837235,0.04230769230769231,0.08540218470705065,0.0011560693641618498,0.06619593998234774,0.14533401325854156,0.023364485981308407,0.08308222126560483
335,The Starry Night,7,4,3,3,2,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0003198976327575176,0.0379041248606466,0.004615384615384615,0.005958291956305859,0.005780346820809248,0.011915269196822596,0.010708822029576747,0.009345794392523364,0.03357727077055532
336,The Starry Night,7,4,4,4,3,3,4,0,0,0,0,0,0,0,1,1,0,1,0,250.0,0.017594369801663463,0.002229654403567447,0.0,0.07398212512413108,0.006936416184971098,0.001323918799646955,0.08312085670576236,0.1588785046728972,0.017649591046061126
338,The Starry Night,4,4,1,3,2,4,4,0,0,0,0,0,0,0,0,0,1,1,0,40.0,0.0,0.002229654403567447,0.0019230769230769232,0.0,0.003468208092485549,0.0035304501323918805,0.0015298317185109638,0.1308411214953271,0.02238484718037021
341,The Starry Night,4,2,4,3,2,2,3,0,1,1,0,0,1,0,0,0,0,1,1,40000.0,0.004158669225847729,0.011148272017837236,0.024230769230769233,0.02780536246276067,0.009248554913294797,0.04015887025595763,0.07955124936257012,0.14953271028037382,0.05079638398622471
342,The Starry Night,8,3,4,4,2,4,5,0,0,1,0,0,0,0,1,0,0,1,0,100.0,0.006397952655150352,0.0033444816053511705,0.005384615384615384,0.05660377358490566,0.016184971098265895,0.007502206531332745,0.08108108108108107,0.009345794392523364,0.038312526904864405
343,The Starry Night,7,4,2,2,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,20.0,0.0003198976327575176,0.004459308807134894,0.0,0.0004965243296921549,0.0,0.00088261253309797,0.0056093829678735335,0.002336448598130841,0.002582866982350409
344,The Starry Night,1,2,2,2,2,4,3,0,0,1,0,1,0,0,0,0,1,0,0,25.0,0.0,0.002229654403567447,0.013461538461538462,0.0019860973187686196,0.003468208092485549,0.01721094439541042,0.0010198878123406426,0.1308411214953271,0.0297029702970297
345,The Starry Night,9,1,5,4,1,3,3,0,0,1,0,1,1,1,1,0,0,1,1,30.0,0.0012795905310300703,0.011148272017837236,0.011153846153846153,0.008440913604766634,0.017341040462427744,0.014563106796116505,0.026517083120856707,0.007009345794392523,0.03874300473525613
347,The Starry Night,9,4,2,2,3,3,4,0,1,0,0,1,0,0,1,1,0,1,0,800.0,0.0047984644913627635,0.0,0.0,0.018371400198609732,0.0011560693641618498,0.00088261253309797,0.07955124936257012,0.0011682242990654205,0.0038743004735256135
348,The Starry Night,4,4,2,3,4,4,6,1,0,1,1,1,1,0,1,0,1,0,0,67.0,0.005118362124120281,0.007803790412486065,0.0003846153846153846,0.05312810327706058,0.013872832369942197,0.001323918799646955,0.06425293217746048,0.002336448598130841,0.0017219113215669393
349,The Starry Night,6,2,5,4,2,3,2,1,0,1,1,1,0,1,1,0,0,1,1,17000000.0,0.0,0.0,0.0003846153846153846,0.0009930486593843098,0.0,0.0,0.00815910249872514,0.010514018691588784,0.0017219113215669393
350,The Starry Night,4,4,4,5,1,3,3,1,0,1,0,1,1,1,0,1,0,0,0,3.0,0.0012795905310300703,0.002229654403567447,0.03307692307692307,0.02035749751737835,0.003468208092485549,0.035304501323918804,0.09178990311065782,0.1320093457943925,0.03572965992251399
351,The Starry Night,1,1,1,1,1,6,3,1,0,0,0,0,0,0,1,0,0,0,1,0.01,0.01983365323096609,0.004459308807134894,0.0,0.024329692154915594,0.009248554913294797,0.0,0.03824579296277409,0.028037383177570093,0.0017219113215669393
352,The Starry Night,4,4,4,4,2,4,4,0,0,0,0,1,0,0,0,0,0,0,1,20.0,0.003198976327575176,0.002229654403567447,0.0011538461538461537,0.0009930486593843098,0.003468208092485549,0.00088261253309797,0.0035696073431922487,0.1308411214953271,0.0034438226431338786
353,The Starry Night,9,4,4,3,3,5,6,0,0,1,0,1,0,0,0,0,1,0,0,1500.0,0.0003198976327575176,0.002229654403567447,0.028846153846153848,0.0,0.003468208092485549,0.047219770520741396,0.005099439061703213,0.1308411214953271,0.07232027550581145
354,The Starry Night,6,2,4,4,2,3,2,0,0,0,0,0,1,0,1,0,1,0,0,200.0,0.005118362124120281,0.0011148272017837235,0.008846153846153847,0.014399205561072492,0.0,0.014121800529567519,0.06425293217746048,0.018691588785046728,0.03357727077055532
355,The Starry Night,10,1,5,3,2,2,5,0,0,1,0,1,1,1,0,0,0,1,1,200.0,0.0006397952655150352,0.02898550724637681,0.018846153846153846,0.0019860973187686196,0.09248554913294797,0.03486319505736982,0.005099439061703213,0.038551401869158876,0.04218682737839001
357,The Starry Night,7,4,3,4,2,4,3,1,1,1,0,1,1,0,1,1,1,0,0,50.0,0.0,0.0,0.011538461538461539,0.010923535253227408,0.003468208092485549,0.011032656663724626,0.06374298827129016,0.018691588785046728,0.01334481274214378
358,The Starry Night,2,2,3,4,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,80.0,0.002879078694817658,0.002229654403567447,0.016923076923076926,0.00893743793445879,0.003468208092485549,0.017652250661959402,0.022437531871494137,0.1308411214953271,0.03357727077055532
359,The Starry Night,7,3,4,5,1,3,3,0,0,1,1,1,0,0,1,0,0,1,0,20.0,0.0019193857965451055,0.002229654403567447,0.01846153846153846,0.004468718967229394,0.004624277456647399,0.020300088261253315,0.005099439061703213,0.007009345794392523,0.0581145071028842
361,The Starry Night,7,4,2,2,3,5,4,1,0,1,0,1,1,0,0,0,1,0,0,30.0,0.003518873960332693,0.004459308807134894,0.04115384615384616,0.02184707050645482,0.017341040462427744,0.055604589585172115,0.08312085670576237,0.02219626168224299,0.08136030994403788
362,The Starry Night,5,3,4,3,5,3,2,0,0,0,0,1,1,0,1,0,1,1,0,400.0,0.02623160588611644,0.0,0.12269230769230773,0.03376365441906652,0.0,0.08473080317740514,0.10810810810810807,0.010514018691588784,0.08437365475678003
363,The Starry Night,8,3,4,4,2,5,3,0,0,1,0,0,0,0,1,0,0,1,0,1000.0,0.007037747920665386,0.008918617614269788,0.03230769230769231,0.057596822244289976,0.005780346820809248,0.06001765225066197,0.08006119326874044,0.018691588785046728,0.052948773138183386
364,The Starry Night,8,4,4,4,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,600.0,0.005118362124120281,0.0011148272017837235,0.013076923076923078,0.06405163853028799,0.008092485549132947,0.03000882612533098,0.12799592044875063,0.0035046728971962616,0.026689625484287556
365,The Starry Night,7,4,3,4,4,5,5,0,0,1,0,0,0,0,1,0,0,0,1,500.0,0.0009596928982725527,0.005574136008918618,0.021153846153846155,0.019364448857994043,0.004624277456647399,0.04368932038834952,0.08720040795512492,0.14719626168224298,0.06758501937150237
366,The Starry Night,10,4,2,5,2,2,3,0,0,1,1,1,1,1,1,0,1,0,1,20.0,0.006078055022392834,0.0033444816053511705,0.0007692307692307692,0.05610724925521351,0.003468208092485549,0.006178287731685789,0.07547169811320754,0.14719626168224298,0.020662935858803265
367,The Starry Night,1,2,4,5,1,3,4,0,1,1,1,1,1,1,1,0,1,0,0,1000000.0,0.012476007677543189,0.021181716833890748,0.0,0.017874875868917575,0.03468208092485549,0.0,0.030086690464048958,0.008177570093457943,0.0038743004735256135
368,The Starry Night,7,1,4,5,1,2,1,0,1,1,0,0,0,1,1,0,0,0,1,400.0,0.010876519513755598,0.021181716833890748,0.004230769230769231,0.039721946375372394,0.024277456647398842,0.004854368932038835,0.10045894951555326,0.007009345794392522,0.0198019801980198
369,The Starry Night,3,5,4,5,1,3,2,1,0,1,0,1,1,1,1,0,1,0,0,50.0,0.0,0.0,0.023076923076923075,0.010923535253227408,0.0011560693641618498,0.02383053839364519,0.06374298827129016,0.017523364485981307,0.03616013775290572
370,The Starry Night,2,2,3,4,1,4,4,0,1,0,1,1,1,0,0,0,0,1,1,50.0,0.007037747920665386,0.0,0.017307692307692305,0.06752730883813307,0.0,0.033539276257722864,0.13054563997960222,0.0011682242990654205,0.02755058114507103
371,The Starry Night,8,3,4,4,3,4,5,0,1,1,1,1,1,1,0,0,0,0,1,1000.0,0.00927703134996801,0.0,0.0019230769230769232,0.06454816285998015,0.0011560693641618498,0.007502206531332745,0.08465068842427331,0.005841121495327103,0.034438226431338786
372,The Starry Night,6,3,3,4,3,4,3,0,1,1,1,0,0,1,0,0,0,1,0,10.0,0.005758157389635317,0.002229654403567447,0.013076923076923076,0.009930486593843098,0.003468208092485549,0.03971756398940865,0.033656297807241206,0.13317757009345793,0.05079638398622471
374,The Starry Night,5,2,4,4,2,2,2,0,0,1,0,0,0,0,1,0,1,0,0,50.0,0.0,0.0033444816053511705,0.0034615384615384616,0.010923535253227408,0.003468208092485549,0.00617828773168579,0.06374298827129016,0.1320093457943925,0.017649591046061126
376,The Starry Night,7,3,4,5,3,43,43,1,0,0,0,0,0,1,0,1,0,0,0,150.0,0.003198976327575176,0.002229654403567447,0.0003846153846153846,0.004468718967229395,0.003468208092485549,0.00088261253309797,0.009178990311065782,0.1308411214953271,0.009470512268618166
377,The Starry Night,9,2,4,5,2,3,1,0,0,0,1,1,1,1,1,1,1,0,0,100.0,0.006397952655150352,0.026755852842809364,0.0003846153846153846,0.06554121151936446,0.006936416184971098,0.0026478375992939097,0.10300866904640489,0.010514018691588784,0.004304778303917348
379,The Starry Night,6,2,4,3,2,10,7,0,0,1,0,1,1,1,1,0,0,0,1,70.0,0.005118362124120281,0.002229654403567447,0.035,0.06107249255213506,0.006936416184971098,0.0653133274492498,0.06935237123916368,0.14953271028037382,0.06887645286267757
380,The Starry Night,7,2,2,4,4,4,3,0,0,0,0,1,1,0,0,0,1,0,0,5000000.0,0.019513755598208574,0.004459308807134894,0.0019230769230769232,0.07398212512413109,0.013872832369942197,0.003089143865842895,0.154003059663437,0.17523364485981305,0.0297029702970297
381,The Starry Night,5,1,3,5,2,4,5,1,0,0,1,1,1,1,0,0,1,0,0,150.0,0.0,0.0,0.0015384615384615385,0.010923535253227408,0.0,0.0039717563989408655,0.06374298827129016,0.010514018691588784,0.02367628067154541
382,The Starry Night,7,4,2,4,5,3,4,1,0,1,0,0,0,1,1,0,1,0,0,400.0,0.0710172744721689,0.002229654403567447,0.02692307692307692,0.04021847070506454,0.003468208092485549,0.03971756398940866,0.056093829678735316,0.13434579439252334,0.043908738699956935
383,The Starry Night,5,2,4,4,2,3,2,0,0,1,0,0,0,0,1,1,0,0,0,20.0,0.0009596928982725527,0.0,0.009615384615384616,0.004965243296921549,0.0,0.010150044130626656,0.015298317185109638,0.002336448598130841,0.025398191993112357
384,The Starry Night,1,3,3,4,2,3,3,0,0,0,1,1,1,0,0,1,0,0,0,100.0,0.006397952655150352,0.002229654403567447,0.005,0.06156901688182721,0.003468208092485549,0.008826125330979701,0.08975012748597654,0.1308411214953271,0.015497201894102454
385,The Starry Night,10,2,5,5,4,3,3,0,1,1,1,1,1,1,1,0,0,1,1,100000.0,0.005118362124120281,0.004459308807134894,0.027307692307692307,0.05312810327706058,0.003468208092485549,0.056045895851721095,0.06425293217746048,0.13551401869158874,0.04649160568230736
386,The Starry Night,7,3,3,4,3,1,3,0,0,1,1,1,0,0,1,0,0,0,1,1000000.0,0.0003198976327575176,0.0,0.006923076923076924,0.0009930486593843098,0.0,0.020300088261253308,0.0030596634370219276,0.004672897196261682,0.021954369349978475
388,The Starry Night,8,5,4,2,2,3,4,1,0,1,0,1,1,0,1,1,0,0,0,75.0,0.0009596928982725527,0.0011148272017837235,0.0,0.0029791459781529296,0.0011560693641618498,0.0,0.011218765935747067,0.0011682242990654205,0.00043047783039173483
389,The Starry Night,8,4,4,3,4,3,13,0,0,1,0,1,0,0,1,0,1,0,0,200.0,0.005118362124120281,0.0,0.0,0.05312810327706058,0.0,0.002206531332744925,0.0647628760836308,0.010514018691588784,0.004304778303917348
390,The Starry Night,8,3,4,4,3,3,6,1,1,1,0,1,1,1,1,0,0,1,0,500.0,0.0028790786948176585,0.0,0.008076923076923077,0.04170804369414101,0.003468208092485549,0.016328331862312445,0.1320754716981132,0.018691588785046728,0.02668962548428755
391,The Starry Night,1,3,3,4,2,2,3,0,1,1,1,1,0,1,0,0,1,0,0,10.0,0.005118362124120281,0.002229654403567447,0.012692307692307692,0.05312810327706058,0.003468208092485549,0.030450132391879967,0.06425293217746048,0.1308411214953271,0.028842014636246232
392,The Starry Night,10,1,4,4,2,4,14,0,1,1,1,1,1,1,1,0,0,0,1,100000000.0,0.006078055022392834,0.002229654403567447,0.003076923076923077,0.06951340615690169,0.003468208092485549,0.013680494263018534,0.14329423763386026,0.1308411214953271,0.02841153680585449
395,The Starry Night,7,4,3,4,2,3,3,1,1,1,0,1,1,0,1,0,1,0,0,80.0,0.0,0.002229654403567447,0.054615384615384614,0.010923535253227408,0.003468208092485549,0.02383053839364519,0.06374298827129016,0.1308411214953271,0.021093413689195005
397,The Starry Night,2,2,3,4,3,4,4,1,0,1,0,1,1,0,1,0,0,0,1,200.0,,,,,,,,,
398,The Starry Night,8,2,4,4,3,3,8,1,0,1,1,1,1,1,1,0,1,1,1,300.0,,,,,,,,,
399,The Starry Night,7,4,3,1,2,3,4,0,1,1,0,1,1,1,1,0,0,0,1,200000.0,,,,,,,,,
400,The Starry Night,10,1,5,5,2,4,4,1,1,1,1,1,1,1,1,0,1,1,0,1e+30,,,,,,,,,
401,The Starry Night,6,3,4,4,3,3,1,1,0,1,0,0,1,1,0,0,1,1,0,1000.0,,,,,,,,,
402,The Starry Night,9,5,5,5,2,3,2,0,0,0,0,1,1,1,0,1,0,1,1,500.0,,,,,,,,,
403,The Starry Night,8,4,3,4,3,3,2,0,0,1,0,1,1,1,1,0,1,0,0,2000.0,,,,,,,,,
404,The Starry Night,7,4,4,5,2,3,3,0,1,1,0,1,1,0,1,0,1,0,1,0.0,,,,,,,,,
406,The Starry Night,5,2,4,5,2,3,2,0,0,0,0,0,1,0,0,0,1,0,0,1000000000.0,,,,,,,,,
407,The Starry Night,5,2,3,3,1,6,5,0,1,1,0,1,1,1,1,0,0,0,1,400.0,,,,,,,,,
408,The Starry Night,9,1,4,5,2,9,15,0,1,1,1,1,1,1,1,0,0,1,1,100.0,,,,,,,,,
409,The Starry Night,8,3,4,5,1,2,1,0,0,1,0,1,1,1,1,1,1,0,0,100000000.0,,,,,,,,,
411,The Starry Night,10,4,4,5,2,3,3,0,0,1,1,1,1,0,1,0,0,1,1,100.0,,,,,,,,,
413,The Starry Night,7,1,5,5,1,2,4,0,0,1,0,1,1,0,0,0,0,0,1,100.0,,,,,,,,,
414,The Starry Night,7,4,3,2,4,3,2,0,0,0,1,1,0,0,0,0,1,0,0,8.0,,,,,,,,,
416,The Starry Night,9,3,4,4,2,5,6,0,1,1,1,1,1,1,0,1,1,0,0,100.0,,,,,,,,,
417,The Starry Night,7,2,4,3,2,3,3,1,1,1,1,1,0,1,0,0,1,0,1,30.0,,,,,,,,,
418,The Starry Night,6,2,4,5,1,3,4,0,0,1,0,1,1,0,0,1,0,0,0,50.0,,,,,,,,,
419,The Starry Night,10,3,4,5,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,100.0,,,,,,,,,
420,The Starry Night,9,3,2,3,2,4,5,0,0,0,0,0,0,0,1,0,0,0,1,100000.0,,,,,,,,,
421,The Starry Night,6,4,4,3,3,3,14,0,1,1,0,1,1,1,1,0,1,0,0,1000000.0,,,,,,,,,
425,The Starry Night,8,1,5,4,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,50.0,,,,,,,,,
428,The Starry Night,5,1,3,4,2,3,2,1,0,0,0,1,1,0,0,0,0,1,0,200.0,,,,,,,,,
429,The Starry Night,10,3,1,2,4,5,2,1,1,1,1,1,0,0,1,0,1,0,0,10000.0,,,,,,,,,
431,The Starry Night,6,2,3,4,1,4,4,0,0,0,0,1,0,0,0,0,1,0,0,125.0,,,,,,,,,
433,The Starry Night,10,5,5,5,1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,50.0,,,,,,,,,
434,The Starry Night,9,2,4,5,1,3,4,0,0,1,1,1,1,0,1,0,1,1,0,40.0,,,,,,,,,
435,The Starry Night,8,1,5,3,1,3,2,0,0,0,0,1,1,1,0,0,1,0,0,100.0,,,,,,,,,
436,The Starry Night,5,3,2,5,3,2,2,0,0,0,1,1,1,0,0,0,0,0,1,300.0,,,,,,,,,
437,The Starry Night,10,1,5,5,1,5,3,0,0,0,0,0,0,0,1,0,0,0,1,100000000.0,,,,,,,,,
438,The Starry Night,8,4,4,5,4,4,32,0,1,1,1,1,1,1,1,0,1,0,0,100000000.0,,,,,,,,,
439,The Starry Night,9,4,5,3,2,4,6,0,0,1,1,1,1,0,1,0,1,0,0,100000000.0,,,,,,,,,
440,The Starry Night,5,2,3,4,2,3,4,0,0,1,0,1,1,0,1,1,1,0,0,5000.0,,,,,,,,,
443,The Starry Night,9,1,5,2,4,3,3,0,0,1,1,1,0,0,0,0,1,0,1,1000.0,,,,,,,,,
445,The Starry Night,6,2,4,5,1,3,3,0,0,0,0,0,0,0,1,0,0,0,1,50000.0,,,,,,,,,
446,The Starry Night,9,3,4,3,2,6,5,0,0,0,0,0,0,0,1,0,0,0,1,10.0,,,,,,,,,
447,The Starry Night,7,4,3,4,2,4,3,0,0,0,0,1,1,1,1,1,1,0,0,100.0,,,,,,,,,
448,The Starry Night,8,3,2,2,4,4,4,0,0,1,0,0,0,1,0,0,0,0,1,1000000.0,,,,,,,,,
449,The Starry Night,6,2,2,2,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,30.0,,,,,,,,,
450,The Starry Night,7,2,4,4,2,5,13,0,0,1,0,1,1,0,0,0,0,1,1,5000.0,,,,,,,,,
451,The Starry Night,5,4,4,4,2,4,3,1,1,0,0,1,0,0,0,0,0,1,0,550.0,,,,,,,,,
452,The Starry Night,7,4,4,2,2,3,3,0,0,1,1,1,1,0,0,0,0,1,0,100.0,,,,,,,,,
453,The Starry Night,3,4,2,4,1,2,3,0,0,1,1,0,1,1,0,0,1,0,0,1.0,,,,,,,,,
455,The Starry Night,6,4,4,4,2,3,3,0,0,0,0,0,1,0,1,0,1,0,0,250.0,,,,,,,,,
456,The Starry Night,5,2,4,4,2,3,11,0,1,1,1,1,0,0,1,0,1,1,0,10000.0,,,,,,,,,
458,The Starry Night,9,3,4,5,2,4,3,0,0,0,0,1,1,0,0,1,0,0,0,100.0,,,,,,,,,
459,The Starry Night,8,1,4,4,2,2,5,0,0,1,0,1,1,0,1,0,0,0,1,60.0,,,,,,,,,
460,The Starry Night,6,4,3,3,1,2,3,1,0,0,0,0,0,0,1,1,1,0,0,100.0,,,,,,,,,
461,The Starry Night,8,4,4,4,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,200.0,,,,,,,,,
466,The Starry Night,7,2,4,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,50.0,,,,,,,,,
467,The Starry Night,4,2,4,5,2,3,3,0,1,0,0,0,1,0,0,0,1,0,0,100.0,,,,,,,,,
469,The Starry Night,8,4,2,3,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,300.0,,,,,,,,,
471,The Starry Night,2,1,4,4,1,2,5,0,0,1,0,1,1,0,0,0,0,1,0,20.0,,,,,,,,,
474,The Starry Night,10,2,5,5,2,3,5,0,1,1,1,1,1,1,0,0,1,0,0,500.0,,,,,,,,,
475,The Starry Night,5,3,3,3,3,4,3,0,1,0,0,0,0,0,1,0,1,0,0,0.0,,,,,,,,,
476,The Starry Night,10,5,5,5,1,4,5,0,1,1,1,1,1,0,1,1,1,0,1,100.0,,,,,,,,,
478,The Starry Night,8,2,4,3,2,4,3,0,0,0,1,1,0,1,0,1,0,0,0,300.0,,,,,,,,,
480,The Starry Night,5,2,3,3,2,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0.0,,,,,,,,,
481,The Starry Night,10,1,5,4,1,3,2,0,0,1,0,1,1,0,1,0,1,0,0,1000.0,,,,,,,,,
482,The Starry Night,2,3,3,4,2,3,3,0,0,1,0,1,1,0,0,0,1,0,0,150.0,,,,,,,,,
483,The Starry Night,1,4,2,4,5,3,2,0,1,1,1,1,1,1,1,1,0,0,1,50.0,,,,,,,,,
484,The Starry Night,4,2,4,4,1,3,3,1,1,1,1,0,0,0,1,0,1,0,0,1000.0,,,,,,,,,
487,The Starry Night,4,2,4,5,1,6,3,1,0,0,0,0,0,0,1,0,0,1,0,500.0,,,,,,,,,
488,The Starry Night,8,4,4,4,2,7,6,0,0,0,1,1,1,0,0,1,1,0,1,400.0,,,,,,,,,
